"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","X5085","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 799884; quant.mz: 98; Binbase_ID: 5085; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X103390","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 206223; quant.mz: 107; Binbase_ID: 103390; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X21666","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 822947; quant.mz: 85; Binbase_ID: 21666; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X1922","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 235421; quant.mz: 128; Binbase_ID: 1922; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X130475","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 340485; quant.mz: 133; Binbase_ID: 130475; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X31285","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 372067; quant.mz: 85; Binbase_ID: 31285; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X120744","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 291594; quant.mz: 132; Binbase_ID: 120744; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X4529","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 629429; quant.mz: 245; Binbase_ID: 4529; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X479","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 472741; quant.mz: 98; Binbase_ID: 479; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X124283","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 261987; quant.mz: 97; Binbase_ID: 124283; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X98027","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 794158; quant.mz: 217; Binbase_ID: 98027; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X118071","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 800695; quant.mz: 232; Binbase_ID: 118071; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X892","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 478262; quant.mz: 155; Binbase_ID: 892; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X31357","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 897533; quant.mz: 91; Binbase_ID: 31357; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X108309","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 467443; quant.mz: 117; Binbase_ID: 108309; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X34135","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 278969; quant.mz: 177; Binbase_ID: 34135; KEGG:  ; PubChem: NA; InChI_Key:                             ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X4901","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 625257; quant.mz: 217; Binbase_ID: 4901; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X6300","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 414290; quant.mz: 143; Binbase_ID: 6300; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X23635","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 308124; quant.mz: 85; Binbase_ID: 23635; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X47170","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 763143; quant.mz: 99; Binbase_ID: 47170; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X5121","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 424376; quant.mz: 100; Binbase_ID: 5121; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X33993","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 472302; quant.mz: 143; Binbase_ID: 33993; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X95410","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 390475; quant.mz: 141; Binbase_ID: 95410; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X18176","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 421354; quant.mz: 148; Binbase_ID: 18176; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X42357","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 701804; quant.mz: 116; Binbase_ID: 42357; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X7444","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 305566; quant.mz: 143; Binbase_ID: 7444; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X102223","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 674414; quant.mz: 175; Binbase_ID: 102223; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X2061","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 250126; quant.mz: 85; Binbase_ID: 2061; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X18403","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 705246; quant.mz: 217; Binbase_ID: 18403; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X120781","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 351744; quant.mz: 113; Binbase_ID: 120781; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X2674","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 508772; quant.mz: 220; Binbase_ID: 2674; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X453","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 280176; quant.mz: 86; Binbase_ID: 453; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","X106427","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 340696; quant.mz: 129; Binbase_ID: 106427; KEGG: ; PubChem: NA; InChI_Key:  ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
