Date,Time,CO2(mmHg),CRC,
2023-08-24,16:12:46.54,32,9438,
2023-08-24,16:12:46.79,26,29968,
2023-08-24,16:12:47.13,17,37869,
2023-08-24,16:12:47.30,12,2442,
2023-08-24,16:12:47.54,9,38802,
2023-08-24,16:12:47.79,12,42839,
2023-08-24,16:12:48.01,19,26627,
2023-08-24,16:12:48.25,25,30328,
2023-08-24,16:12:48.50,29,55299,
2023-08-24,16:12:48.79,32,4341,
2023-08-24,16:12:49.13,27,21676,
2023-08-24,16:12:49.30,17,26734,
2023-08-24,16:12:49.54,12,37756,
2023-08-24,16:12:49.78,9,44715,
2023-08-24,16:12:50.05,10,44644,
2023-08-24,16:12:50.27,16,51969,
2023-08-24,16:12:50.51,23,26720,
2023-08-24,16:12:50.76,27,18480,
2023-08-24,16:12:51.13,31,15555,
2023-08-24,16:12:51.29,33,53999,
2023-08-24,16:12:51.53,31,14946,
2023-08-24,16:12:51.79,21,49340,
2023-08-24,16:12:52.03,14,8323,
2023-08-24,16:12:52.29,10,8617,
2023-08-24,16:12:52.51,10,60357,
2023-08-24,16:12:52.75,17,28692,
2023-08-24,16:12:53.01,23,58132,
2023-08-24,16:12:53.37,28,15499,
2023-08-24,16:12:53.54,31,53776,
2023-08-24,16:12:53.78,31,53883,
2023-08-24,16:12:54.03,21,1773,
2023-08-24,16:12:54.30,14,32890,
2023-08-24,16:12:54.54,10,18521,
2023-08-24,16:12:54.76,8,37401,
2023-08-24,16:12:55.01,9,12208,
2023-08-24,16:12:55.33,15,6730,
2023-08-24,16:12:55.54,22,12472,
2023-08-24,16:12:55.78,27,53030,
2023-08-24,16:12:56.03,30,36170,
2023-08-24,16:12:56.29,32,9926,
2023-08-24,16:12:56.54,28,5894,
2023-08-24,16:12:56.78,18,20029,
2023-08-24,16:12:57.00,12,11337,
2023-08-24,16:12:57.33,9,19689,
2023-08-24,16:12:57.51,10,41851,
2023-08-24,16:12:57.78,17,6608,
2023-08-24,16:12:58.03,23,28984,
2023-08-24,16:12:58.29,28,24620,
2023-08-24,16:12:58.53,31,25451,
2023-08-24,16:12:58.79,33,51431,
2023-08-24,16:12:59.03,34,38988,
2023-08-24,16:12:59.34,28,17189,
2023-08-24,16:12:59.50,18,7826,
2023-08-24,16:12:59.74,13,49198,
2023-08-24,16:13:00.03,11,65365,
2023-08-24,16:13:00.27,17,22453,
2023-08-24,16:13:00.53,24,6897,
2023-08-24,16:13:00.77,28,24026,
2023-08-24,16:13:01.04,31,45362,
2023-08-24,16:13:01.37,27,3222,
2023-08-24,16:13:01.51,18,1436,
2023-08-24,16:13:01.75,12,59409,
2023-08-24,16:13:02.01,9,4367,
2023-08-24,16:13:02.27,8,16676,
2023-08-24,16:13:02.54,12,373,
2023-08-24,16:13:02.79,19,30645,
2023-08-24,16:13:03.03,25,41652,
2023-08-24,16:13:03.36,29,2670,
2023-08-24,16:13:03.52,32,58691,
2023-08-24,16:13:03.76,33,54324,
2023-08-24,16:13:04.00,27,60700,
2023-08-24,16:13:04.24,17,46602,
2023-08-24,16:13:04.53,12,58986,
2023-08-24,16:13:04.77,9,61543,
2023-08-24,16:13:05.04,10,58126,
2023-08-24,16:13:05.36,17,61690,
2023-08-24,16:13:05.52,24,63518,
2023-08-24,16:13:05.78,28,28829,
2023-08-24,16:13:06.01,31,21885,
2023-08-24,16:13:06.25,29,59810,
2023-08-24,16:13:06.50,20,47148,
2023-08-24,16:13:06.77,13,22715,
2023-08-24,16:13:07.03,9,34240,
2023-08-24,16:13:07.36,8,58470,
2023-08-24,16:13:07.52,13,46975,
2023-08-24,16:13:07.78,20,30354,
2023-08-24,16:13:08.03,26,8520,
2023-08-24,16:13:08.25,29,30643,
2023-08-24,16:13:08.50,31,8764,
2023-08-24,16:13:08.74,32,29993,
2023-08-24,16:13:09.02,29,56564,
2023-08-24,16:13:09.35,20,53080,
2023-08-24,16:13:09.53,13,33599,
2023-08-24,16:13:09.78,11,33506,
2023-08-24,16:13:10.02,13,55365,
2023-08-24,16:13:10.28,21,10905,
2023-08-24,16:13:10.50,27,19027,
2023-08-24,16:13:10.74,31,54659,
2023-08-24,16:13:11.00,33,46453,
2023-08-24,16:13:11.37,33,7233,
2023-08-24,16:13:11.53,25,34096,
2023-08-24,16:13:11.77,16,35701,
2023-08-24,16:13:12.04,11,64516,
2023-08-24,16:13:12.28,10,53086,
2023-08-24,16:13:12.53,15,5141,
2023-08-24,16:13:12.75,22,37399,
2023-08-24,16:13:12.99,27,26218,
2023-08-24,16:13:13.32,31,54994,
2023-08-24,16:13:13.52,31,23347,
2023-08-24,16:13:13.77,22,37191,
2023-08-24,16:13:14.02,14,20159,
2023-08-24,16:13:14.28,10,20373,
2023-08-24,16:13:14.53,9,14790,
2023-08-24,16:13:14.78,11,16293,
2023-08-24,16:13:15.00,18,2178,
2023-08-24,16:13:15.33,24,13453,
2023-08-24,16:13:15.49,28,65295,
2023-08-24,16:13:15.77,31,29679,
2023-08-24,16:13:16.02,32,1503,
2023-08-24,16:13:16.29,26,39316,
2023-08-24,16:13:16.53,17,32026,
2023-08-24,16:13:16.77,12,32937,
2023-08-24,16:13:17.01,9,12155,
2023-08-24,16:13:17.32,13,53693,
2023-08-24,16:13:17.48,20,21329,
2023-08-24,16:13:17.74,26,48188,
2023-08-24,16:13:18.02,29,28676,
2023-08-24,16:13:18.26,32,39304,
2023-08-24,16:13:18.53,34,55352,
2023-08-24,16:13:18.78,30,29507,
2023-08-24,16:13:19.02,20,36175,
2023-08-24,16:13:19.35,13,10360,
2023-08-24,16:13:19.49,10,15937,
2023-08-24,16:13:19.73,10,46607,
2023-08-24,16:13:19.99,16,55972,
2023-08-24,16:13:20.27,24,40401,
2023-08-24,16:13:20.52,28,13226,
2023-08-24,16:13:20.77,31,5653,
2023-08-24,16:13:21.01,31,21506,
2023-08-24,16:13:21.36,22,40789,
2023-08-24,16:13:21.52,14,26692,
2023-08-24,16:13:21.74,10,57925,
2023-08-24,16:13:21.99,9,27540,
2023-08-24,16:13:22.23,12,26759,
2023-08-24,16:13:22.51,19,14527,
2023-08-24,16:13:22.77,25,25159,
2023-08-24,16:13:23.01,29,25917,
2023-08-24,16:13:23.36,31,29328,
2023-08-24,16:13:23.52,31,30327,
2023-08-24,16:13:23.77,22,48131,
2023-08-24,16:13:23.99,14,254,
2023-08-24,16:13:24.24,10,59898,
2023-08-24,16:13:24.50,8,22878,
2023-08-24,16:13:24.77,9,32705,
2023-08-24,16:13:25.01,15,63947,
2023-08-24,16:13:25.36,21,50539,
2023-08-24,16:13:25.52,26,22555,
2023-08-24,16:13:25.76,29,19043,
2023-08-24,16:13:26.01,31,37658,
2023-08-24,16:13:26.23,31,23769,
2023-08-24,16:13:26.48,23,27797,
2023-08-24,16:13:26.75,15,28921,
2023-08-24,16:13:27.01,11,47785,
2023-08-24,16:13:27.35,8,61468,
2023-08-24,16:13:27.51,9,50265,
2023-08-24,16:13:27.77,15,29609,
2023-08-24,16:13:28.01,22,28520,
2023-08-24,16:13:28.28,26,32912,
2023-08-24,16:13:28.49,29,46878,
2023-08-24,16:13:28.73,30,45816,
2023-08-24,16:13:28.99,28,51820,
2023-08-24,16:13:29.35,19,60151,
2023-08-24,16:13:29.51,13,475,
2023-08-24,16:13:29.76,12,56958,
2023-08-24,16:13:30.02,17,53990,
2023-08-24,16:13:30.26,24,56483,
2023-08-24,16:13:30.52,29,60344,
2023-08-24,16:13:30.74,32,18103,
2023-08-24,16:13:30.99,30,33036,
2023-08-24,16:13:31.32,21,43043,
2023-08-24,16:13:31.52,14,33639,
2023-08-24,16:13:31.77,11,54405,
2023-08-24,16:13:32.02,12,41653,
2023-08-24,16:13:32.26,19,31753,
2023-08-24,16:13:32.50,25,26096,
2023-08-24,16:13:32.76,29,26200,
2023-08-24,16:13:32.98,32,49817,
2023-08-24,16:13:33.31,29,16638,
2023-08-24,16:13:33.49,21,827,
2023-08-24,16:13:33.75,13,31170,
2023-08-24,16:13:34.01,10,43726,
2023-08-24,16:13:34.27,10,60427,
2023-08-24,16:13:34.51,16,17257,
2023-08-24,16:13:34.77,23,41737,
2023-08-24,16:13:35.01,27,11738,
2023-08-24,16:13:35.32,30,41807,
2023-08-24,16:13:35.48,24,54868,
2023-08-24,16:13:35.72,16,24872,
2023-08-24,16:13:36.02,11,63627,
2023-08-24,16:13:36.26,9,3346,
2023-08-24,16:13:36.51,14,43693,
2023-08-24,16:13:36.77,22,8094,
2023-08-24,16:13:37.01,27,41596,
2023-08-24,16:13:37.35,28,62884,
2023-08-24,16:13:37.49,20,16231,
2023-08-24,16:13:37.73,13,47914,
2023-08-24,16:13:37.99,9,36194,
2023-08-24,16:13:38.25,7,34633,
2023-08-24,16:13:38.52,9,37567,
2023-08-24,16:13:38.77,17,10026,
2023-08-24,16:13:39.01,24,26942,
2023-08-24,16:13:39.34,28,49636,
2023-08-24,16:13:39.50,31,18603,
2023-08-24,16:13:39.72,28,2752,
2023-08-24,16:13:39.97,17,57434,
2023-08-24,16:13:40.24,12,55933,
2023-08-24,16:13:40.52,9,50698,
2023-08-24,16:13:40.77,12,30638,
2023-08-24,16:13:41.01,19,59715,
2023-08-24,16:13:41.34,25,6345,
2023-08-24,16:13:41.50,28,27250,
2023-08-24,16:13:41.77,24,50059,
2023-08-24,16:13:41.98,15,19632,
2023-08-24,16:13:42.22,10,65084,
2023-08-24,16:13:42.48,8,22306,
2023-08-24,16:13:42.76,12,21081,
2023-08-24,16:13:43.00,19,52404,
2023-08-24,16:13:43.35,25,15678,
2023-08-24,16:13:43.51,29,31924,
2023-08-24,16:13:43.75,31,49259,
2023-08-24,16:13:44.01,25,48576,
2023-08-24,16:13:44.23,16,32256,
2023-08-24,16:13:44.47,11,58224,
2023-08-24,16:13:44.72,11,3783,
2023-08-24,16:13:45.01,17,50465,
2023-08-24,16:13:45.33,24,17217,
2023-08-24,16:13:45.51,28,53070,
2023-08-24,16:13:45.76,28,9178,
2023-08-24,16:13:46.01,20,52627,
2023-08-24,16:13:46.25,13,50134,
2023-08-24,16:13:46.47,9,28987,
2023-08-24,16:13:46.73,9,21784,
2023-08-24,16:13:46.97,14,56672,
2023-08-24,16:13:47.34,22,405,
2023-08-24,16:13:47.50,26,51638,
2023-08-24,16:13:47.76,22,17335,
2023-08-24,16:13:48.26,14,10882,
2023-08-24,16:13:48.27,10,19479,
2023-08-24,16:13:48.51,8,64842,
2023-08-24,16:13:48.73,10,34320,
2023-08-24,16:13:48.97,17,5666,
2023-08-24,16:13:49.33,22,63568,
2023-08-24,16:13:49.49,27,35146,
2023-08-24,16:13:49.76,31,49093,
2023-08-24,16:13:50.01,33,50200,
2023-08-24,16:13:50.25,35,27896,
2023-08-24,16:13:50.49,36,16225,
2023-08-24,16:13:50.76,36,38008,
2023-08-24,16:13:50.98,37,59458,
2023-08-24,16:13:51.23,37,32972,
2023-08-24,16:13:51.48,37,57810,
2023-08-24,16:13:51.76,38,61604,
2023-08-24,16:13:52.01,38,38724,
2023-08-24,16:13:52.26,39,18657,
2023-08-24,16:13:52.50,39,19749,
2023-08-24,16:13:52.74,40,28779,
2023-08-24,16:13:53.00,40,30463,
2023-08-24,16:13:53.22,40,47420,
2023-08-24,16:13:53.46,39,33491,
2023-08-24,16:13:53.73,39,28516,
2023-08-24,16:13:54.37,39,10203,
2023-08-24,16:13:54.37,40,6355,
2023-08-24,16:13:54.50,41,49623,
2023-08-24,16:13:54.74,41,50065,
2023-08-24,16:13:55.00,41,50437,
2023-08-24,16:13:55.35,41,10418,
2023-08-24,16:13:55.48,41,49545,
2023-08-24,16:13:55.72,40,31478,
2023-08-24,16:13:55.96,40,29523,
2023-08-24,16:13:56.26,40,30852,
2023-08-24,16:13:56.50,41,20081,
2023-08-24,16:13:56.75,42,45877,
2023-08-24,16:13:57.00,42,8176,
2023-08-24,16:13:57.34,43,27431,
2023-08-24,16:13:57.51,43,50577,
2023-08-24,16:13:57.73,41,27696,
2023-08-24,16:13:57.97,40,22180,
2023-08-24,16:13:58.23,40,50626,
2023-08-24,16:13:58.49,40,3725,
2023-08-24,16:13:58.76,41,38565,
2023-08-24,16:13:59.00,43,45776,
2023-08-24,16:13:59.35,43,24423,
2023-08-24,16:13:59.49,43,7181,
2023-08-24,16:13:59.74,43,62359,
2023-08-24,16:13:59.96,42,1158,
2023-08-24,16:14:00.23,41,46680,
2023-08-24,16:14:00.46,40,11231,
2023-08-24,16:14:00.74,41,37517,
2023-08-24,16:14:01.00,42,49482,
2023-08-24,16:14:01.34,43,46493,
2023-08-24,16:14:01.51,44,33468,
2023-08-24,16:14:01.74,45,6554,
2023-08-24,16:14:02.00,44,41881,
2023-08-24,16:14:02.23,43,24476,
2023-08-24,16:14:02.47,41,15641,
2023-08-24,16:14:02.71,41,15996,
2023-08-24,16:14:02.99,40,36803,
2023-08-24,16:14:03.35,42,41819,
2023-08-24,16:14:03.49,43,54016,
2023-08-24,16:14:03.75,44,3932,
2023-08-24,16:14:04.00,45,4195,
2023-08-24,16:14:04.24,44,8468,
2023-08-24,16:14:04.46,42,17104,
2023-08-24,16:14:04.71,41,48823,
2023-08-24,16:14:04.98,41,38504,
2023-08-24,16:14:05.33,41,47942,
2023-08-24,16:14:05.50,43,48663,
2023-08-24,16:14:05.75,44,36759,
2023-08-24,16:14:05.99,45,46894,
2023-08-24,16:14:06.25,45,14290,
2023-08-24,16:14:06.50,45,56516,
2023-08-24,16:14:06.72,44,8246,
2023-08-24,16:14:06.96,43,45060,
2023-08-24,16:14:07.29,41,14318,
2023-08-24,16:14:07.49,41,47631,
2023-08-24,16:14:07.74,42,198,
2023-08-24,16:14:08.00,43,43890,
2023-08-24,16:14:08.24,44,12451,
2023-08-24,16:14:08.48,45,1368,
2023-08-24,16:14:08.75,45,60098,
2023-08-24,16:14:08.97,43,33860,
2023-08-24,16:14:09.30,42,4464,
2023-08-24,16:14:09.46,41,16871,
2023-08-24,16:14:09.74,41,52100,
2023-08-24,16:14:10.00,41,14569,
2023-08-24,16:14:10.24,43,23757,
2023-08-24,16:14:10.49,44,27073,
2023-08-24,16:14:10.73,45,53950,
2023-08-24,16:14:11.00,45,46078,
2023-08-24,16:14:11.29,44,41971,
2023-08-24,16:14:11.45,42,3999,
2023-08-24,16:14:11.72,41,62456,
2023-08-24,16:14:11.98,41,13813,
2023-08-24,16:14:12.24,42,57434,
2023-08-24,16:14:12.48,43,54689,
2023-08-24,16:14:12.74,45,15052,
2023-08-24,16:14:12.98,45,12612,
2023-08-24,16:14:13.35,45,53743,
2023-08-24,16:14:13.46,43,24026,
2023-08-24,16:14:13.70,42,28046,
2023-08-24,16:14:13.96,41,30203,
2023-08-24,16:14:14.24,41,13762,
2023-08-24,16:14:14.48,42,26203,
2023-08-24,16:14:14.75,43,47856,
2023-08-24,16:14:15.00,44,36770,
2023-08-24,16:14:15.34,45,64373,
2023-08-24,16:14:15.49,44,8575,
2023-08-24,16:14:15.72,43,39671,
2023-08-24,16:14:15.96,41,62768,
2023-08-24,16:14:16.20,41,13154,
2023-08-24,16:14:16.49,41,5887,
2023-08-24,16:14:16.74,43,40711,
2023-08-24,16:14:17.00,45,13109,
2023-08-24,16:14:17.34,45,29907,
2023-08-24,16:14:17.50,46,9575,
2023-08-24,16:14:17.74,44,16707,
2023-08-24,16:14:17.96,42,12229,
2023-08-24,16:14:18.73,41,160,
2023-08-24,16:14:18.75,41,52517,
2023-08-24,16:14:18.75,41,52517,
2023-08-24,16:14:18.99,43,41167,
2023-08-24,16:14:19.32,45,10055,
2023-08-24,16:14:19.50,46,47990,
2023-08-24,16:14:19.74,46,47408,
2023-08-24,16:14:19.98,45,59371,
2023-08-24,16:14:20.22,43,48140,
2023-08-24,16:14:20.47,42,8587,
2023-08-24,16:14:20.71,41,30653,
2023-08-24,16:14:20.99,42,41056,
2023-08-24,16:14:21.32,44,10216,
2023-08-24,16:14:21.48,45,39478,
2023-08-24,16:14:21.73,46,60794,
2023-08-24,16:14:21.98,46,33062,
2023-08-24,16:14:22.24,44,26552,
2023-08-24,16:14:22.46,42,1148,
2023-08-24,16:14:22.70,41,21066,
2023-08-24,16:14:22.97,41,46397,
2023-08-24,16:14:23.31,42,60474,
2023-08-24,16:14:23.49,44,36080,
2023-08-24,16:14:23.74,45,20571,
2023-08-24,16:14:23.99,46,42193,
2023-08-24,16:14:24.23,45,45974,
2023-08-24,16:14:24.47,43,7639,
2023-08-24,16:14:24.71,42,11651,
2023-08-24,16:14:24.95,41,29045,
2023-08-24,16:14:25.28,42,33069,
2023-08-24,16:14:25.48,44,42602,
2023-08-24,16:14:25.72,45,7445,
2023-08-24,16:14:25.98,46,36427,
2023-08-24,16:14:26.24,46,3767,
2023-08-24,16:14:26.48,47,15180,
2023-08-24,16:14:26.73,44,19456,
2023-08-24,16:14:26.95,43,39089,
2023-08-24,16:14:27.29,41,61833,
2023-08-24,16:14:27.45,41,63299,
2023-08-24,16:14:27.74,42,50849,
2023-08-24,16:14:27.98,44,26511,
2023-08-24,16:14:28.24,45,50677,
2023-08-24,16:14:28.48,46,38508,
2023-08-24,16:14:28.73,46,46195,
2023-08-24,16:14:28.98,44,48717,
2023-08-24,16:14:29.28,42,37018,
2023-08-24,16:14:29.44,42,38480,
2023-08-24,16:14:29.70,41,34021,
2023-08-24,16:14:29.98,42,21304,
2023-08-24,16:14:30.23,44,25833,
2023-08-24,16:14:30.47,46,1644,
2023-08-24,16:14:30.74,46,9822,
2023-08-24,16:14:30.98,46,11734,
2023-08-24,16:14:31.31,43,48014,
2023-08-24,16:14:31.44,42,25513,
2023-08-24,16:14:31.70,41,28956,
2023-08-24,16:14:31.95,41,53992,
2023-08-24,16:14:32.23,43,29400,
2023-08-24,16:14:32.47,45,56473,
2023-08-24,16:14:32.74,46,43512,
2023-08-24,16:14:32.99,47,15120,
2023-08-24,16:14:33.32,47,5694,
2023-08-24,16:14:33.47,46,52761,
2023-08-24,16:14:33.71,44,43806,
2023-08-24,16:14:33.95,42,2077,
2023-08-24,16:14:34.21,42,34209,
2023-08-24,16:14:34.47,44,28515,
2023-08-24,16:14:34.73,46,20199,
2023-08-24,16:14:34.97,47,29811,
2023-08-24,16:14:35.32,47,38645,
2023-08-24,16:14:35.48,46,11051,
2023-08-24,16:14:35.72,44,50439,
2023-08-24,16:14:35.95,42,35030,
2023-08-24,16:14:36.20,41,62725,
2023-08-24,16:14:36.44,41,61922,
2023-08-24,16:14:36.73,43,16052,
2023-08-24,16:14:36.97,45,40375,
2023-08-24,16:14:37.32,46,10850,
2023-08-24,16:14:37.48,47,38844,
2023-08-24,16:14:37.72,45,31120,
2023-08-24,16:14:37.97,43,28866,
2023-08-24,16:14:38.19,42,22747,
2023-08-24,16:14:38.45,41,50594,
2023-08-24,16:14:38.69,42,37018,
2023-08-24,16:14:38.98,43,52473,
2023-08-24,16:14:39.31,45,4082,
2023-08-24,16:14:39.47,47,27732,
2023-08-24,16:14:39.72,47,33251,
2023-08-24,16:14:39.98,46,29919,
2023-08-24,16:14:40.22,44,32531,
2023-08-24,16:14:40.45,42,16256,
2023-08-24,16:14:40.69,42,16363,
2023-08-24,16:14:40.95,41,9360,
2023-08-24,16:14:41.31,43,2597,
2023-08-24,16:14:41.47,44,38518,
2023-08-24,16:14:41.72,46,7587,
2023-08-24,16:14:41.98,46,56238,
2023-08-24,16:14:42.22,44,61621,
2023-08-24,16:14:42.47,43,51092,
2023-08-24,16:14:42.70,42,23953,
2023-08-24,16:14:42.94,41,359,
2023-08-24,16:14:43.28,43,26719,
2023-08-24,16:14:43.49,44,54904,
2023-08-24,16:14:43.73,45,27911,
2023-08-24,16:14:43.98,47,26425,
2023-08-24,16:14:44.22,47,9517,
2023-08-24,16:14:44.46,47,8650,
2023-08-24,16:14:44.73,45,43551,
2023-08-24,16:14:44.95,43,19871,
2023-08-24,16:14:45.28,42,56229,
2023-08-24,16:14:45.44,41,34876,
2023-08-24,16:14:45.73,41,8456,
2023-08-24,16:14:45.97,43,20175,
2023-08-24,16:14:46.21,44,4362,
2023-08-24,16:14:46.47,46,14092,
2023-08-24,16:14:46.71,46,13417,
2023-08-24,16:14:46.97,47,19070,
2023-08-24,16:14:47.28,46,39111,
2023-08-24,16:14:47.44,44,63599,
2023-08-24,16:14:47.68,43,24979,
2023-08-24,16:14:47.98,42,38817,
2023-08-24,16:14:48.22,41,40508,
2023-08-24,16:14:48.47,43,22248,
2023-08-24,16:14:48.72,44,8904,
2023-08-24,16:14:48.97,46,59230,
2023-08-24,16:14:49.31,46,60170,
2023-08-24,16:14:49.45,47,39292,
2023-08-24,16:14:49.70,46,18426,
2023-08-24,16:14:49.95,44,33388,
2023-08-24,16:14:50.22,42,16022,
2023-08-24,16:14:50.46,42,14961,
2023-08-24,16:14:50.73,42,55238,
2023-08-24,16:14:50.98,43,34987,
2023-08-24,16:14:51.31,45,19360,
2023-08-24,16:14:51.46,46,45414,
2023-08-24,16:14:51.70,47,33074,
2023-08-24,16:14:51.95,47,8902,
2023-08-24,16:14:52.19,46,24555,
2023-08-24,16:14:52.47,44,46368,
2023-08-24,16:14:52.71,42,7395,
2023-08-24,16:14:52.97,41,1174,
2023-08-24,16:14:53.30,40,37282,
2023-08-24,16:14:53.46,41,42839,
2023-08-24,16:14:53.72,43,34515,
2023-08-24,16:14:53.94,44,21090,
2023-08-24,16:14:54.18,44,4883,
2023-08-24,16:14:54.44,45,59400,
2023-08-24,16:14:54.72,46,48702,
2023-08-24,16:14:54.97,48,16069,
2023-08-24,16:14:55.30,46,48079,
2023-08-24,16:14:55.72,39,27715,
2023-08-24,16:14:55.73,31,20411,
2023-08-24,16:14:55.96,24,9354,
2023-08-24,16:14:56.19,22,12002,
2023-08-24,16:14:56.44,27,45932,
2023-08-24,16:14:56.68,33,18675,
2023-08-24,16:14:56.97,38,13555,
2023-08-24,16:14:57.30,41,44542,
2023-08-24,16:14:57.46,43,52824,
2023-08-24,16:14:57.73,39,18868,
2023-08-24,16:14:57.97,27,21550,
2023-08-24,16:14:58.21,18,51877,
2023-08-24,16:14:58.43,14,18090,
2023-08-24,16:14:58.67,11,47897,
2023-08-24,16:14:58.94,13,63146,
2023-08-24,16:14:59.31,20,6191,
2023-08-24,16:14:59.47,28,37954,
2023-08-24,16:14:59.71,33,31981,
2023-08-24,16:14:59.97,36,52798,
2023-08-24,16:15:00.21,35,25542,
2023-08-24,16:15:00.45,25,20497,
2023-08-24,16:15:00.68,16,63016,
2023-08-24,16:15:00.94,12,29892,
2023-08-24,16:15:01.27,10,30725,
2023-08-24,16:15:01.47,12,37766,
2023-08-24,16:15:01.72,20,16643,
2023-08-24,16:15:01.96,27,53553,
2023-08-24,16:15:02.21,31,8356,
2023-08-24,16:15:02.47,33,1698,
2023-08-24,16:15:02.72,27,4321,
2023-08-24,16:15:02.94,17,1175,
2023-08-24,16:15:03.27,13,41712,
2023-08-24,16:15:03.43,10,62276,
2023-08-24,16:15:03.72,9,9945,
2023-08-24,16:15:03.97,15,52212,
2023-08-24,16:15:04.21,23,61757,
2023-08-24,16:15:04.45,28,10528,
2023-08-24,16:15:04.71,31,58222,
2023-08-24,16:15:04.95,29,21586,
2023-08-24,16:15:05.26,21,46936,
2023-08-24,16:15:05.42,14,5402,
2023-08-24,16:15:05.68,10,5168,
2023-08-24,16:15:05.97,9,62481,
2023-08-24,16:15:06.22,12,64040,
2023-08-24,16:15:06.46,19,8757,
2023-08-24,16:15:06.71,25,38716,
2023-08-24,16:15:06.95,29,56308,
2023-08-24,16:15:07.30,29,14706,
2023-08-24,16:15:07.44,20,49837,
2023-08-24,16:15:07.68,13,52933,
2023-08-24,16:15:07.94,10,54718,
2023-08-24,16:15:08.20,8,37112,
2023-08-24,16:15:08.47,10,44269,
2023-08-24,16:15:08.72,17,55501,
2023-08-24,16:15:08.96,24,56683,
2023-08-24,16:15:09.29,28,31118,
2023-08-24,16:15:09.45,27,28538,
2023-08-24,16:15:09.67,19,56038,
2023-08-24,16:15:09.93,13,31016,
2023-08-24,16:15:10.17,9,51272,
2023-08-24,16:15:10.46,9,40363,
2023-08-24,16:15:10.71,14,38581,
2023-08-24,16:15:10.96,21,55143,
2023-08-24,16:15:11.28,26,1321,
2023-08-24,16:15:11.46,29,22366,
2023-08-24,16:15:11.70,25,4438,
2023-08-24,16:15:11.95,16,48801,
2023-08-24,16:15:12.17,11,42626,
2023-08-24,16:15:12.42,9,14265,
2023-08-24,16:15:12.70,9,13315,
2023-08-24,16:15:12.95,15,9095,
2023-08-24,16:15:13.28,22,17995,
2023-08-24,16:15:13.46,26,51398,
2023-08-24,16:15:13.71,29,29132,
2023-08-24,16:15:13.96,31,10274,
2023-08-24,16:15:14.18,29,37705,
2023-08-24,16:15:14.42,20,11390,
2023-08-24,16:15:14.66,13,8763,
2023-08-24,16:15:14.95,10,23737,
2023-08-24,16:15:15.30,9,42049,
2023-08-24,16:15:15.46,12,56729,
2023-08-24,16:15:15.71,20,19359,
2023-08-24,16:15:15.96,25,21277,
2023-08-24,16:15:16.20,28,58131,
2023-08-24,16:15:16.42,30,38120,
2023-08-24,16:15:16.66,25,24171,
2023-08-24,16:15:16.92,16,7789,
2023-08-24,16:15:17.28,12,4214,
2023-08-24,16:15:17.45,9,7987,
2023-08-24,16:15:17.70,9,19876,
2023-08-24,16:15:17.97,15,12218,
2023-08-24,16:15:18.21,22,14488,
2023-08-24,16:15:18.46,26,7785,
2023-08-24,16:15:18.68,29,19135,
2023-08-24,16:15:18.92,26,55596,
2023-08-24,16:15:19.25,18,16598,
2023-08-24,16:15:19.45,12,8956,
2023-08-24,16:15:19.70,9,32556,
2023-08-24,16:15:19.96,8,42028,
2023-08-24,16:15:20.20,11,44372,
2023-08-24,16:15:20.46,19,25753,
2023-08-24,16:15:20.70,24,18672,
2023-08-24,16:15:20.92,27,55683,
2023-08-24,16:15:21.25,28,10776,
2023-08-24,16:15:21.41,22,49460,
2023-08-24,16:15:21.70,14,22131,
2023-08-24,16:15:21.95,11,2674,
2023-08-24,16:15:22.21,8,39588,
2023-08-24,16:15:22.46,11,25238,
2023-08-24,16:15:22.70,19,59482,
2023-08-24,16:15:22.94,24,52979,
2023-08-24,16:15:23.26,27,23378,
2023-08-24,16:15:23.42,22,41024,
2023-08-24,16:15:23.66,15,25281,
2023-08-24,16:15:23.95,11,34260,
2023-08-24,16:15:24.20,9,32260,
2023-08-24,16:15:24.46,12,46862,
2023-08-24,16:15:24.71,19,49856,
2023-08-24,16:15:24.95,24,58473,
2023-08-24,16:15:25.29,28,44638,
2023-08-24,16:15:25.43,28,25873,
2023-08-24,16:15:25.67,21,56783,
2023-08-24,16:15:25.93,14,14191,
2023-08-24,16:15:26.19,10,30770,
2023-08-24,16:15:26.46,8,51146,
2023-08-24,16:15:26.70,11,28318,
2023-08-24,16:15:26.95,18,30706,
2023-08-24,16:15:27.29,23,64770,
2023-08-24,16:15:27.46,27,55774,
2023-08-24,16:15:27.68,28,36104,
2023-08-24,16:15:27.91,25,38443,
2023-08-24,16:15:28.17,17,45084,
2023-08-24,16:15:28.46,12,42681,
2023-08-24,16:15:28.70,9,3896,
2023-08-24,16:15:28.96,8,54328,
2023-08-24,16:15:29.28,14,2437,
2023-08-24,16:15:29.44,21,43498,
2023-08-24,16:15:29.71,25,34969,
2023-08-24,16:15:29.93,28,15077,
2023-08-24,16:15:30.17,24,18918,
2023-08-24,16:15:30.42,16,5762,
2023-08-24,16:15:30.69,11,59562,
2023-08-24,16:15:30.96,8,70,
2023-08-24,16:15:31.30,8,55568,
2023-08-24,16:15:31.44,13,25377,
2023-08-24,16:15:31.69,20,50456,
2023-08-24,16:15:31.94,25,56980,
2023-08-24,16:15:32.16,27,14658,
2023-08-24,16:15:32.40,27,47046,
2023-08-24,16:15:32.66,19,35676,
